"Date","Time","Open","High","Low","Close","Up","Down"
04/23/2026,13:40,7114.94,7118.47,7112.25,7112.91,10164,11067
04/23/2026,13:45,7113.01,7113.72,7105.47,7110.33,10221,12948
04/23/2026,13:50,7110.24,7110.29,7104.30,7104.69,8206,11745
04/23/2026,13:55,7104.34,7107.39,7100.90,7105.02,11014,10446
04/23/2026,14:00,7105.04,7105.58,7092.15,7094.77,10765,14111
04/23/2026,14:05,7094.78,7096.62,7091.76,7095.56,14194,11537
04/23/2026,14:10,7095.52,7104.26,7095.52,7103.11,14812,11216
04/23/2026,14:15,7102.77,7105.46,7100.76,7105.39,13866,10666
04/23/2026,14:20,7105.46,7109.81,7105.46,7108.35,14655,13469
04/23/2026,14:25,7108.26,7109.18,7106.01,7107.30,12962,13695
04/23/2026,14:30,7107.30,7109.48,7106.40,7107.82,16213,14563
04/23/2026,14:35,7107.92,7112.19,7102.95,7103.00,16472,17258
04/23/2026,14:40,7103.04,7103.04,7095.47,7098.87,17867,22313
04/23/2026,14:45,7098.90,7103.79,7096.87,7097.15,20353,19190
04/23/2026,14:50,7096.89,7102.73,7096.38,7102.68,23587,21136
04/23/2026,14:55,7102.81,7105.60,7090.38,7104.13,44814,43456
04/23/2026,15:00,7104.34,7112.14,7102.59,7108.35,171411,656560
04/24/2026,08:35,7136.48,7137.12,7122.43,7122.78,53573,163982
04/24/2026,08:40,7122.50,7128.50,7117.82,7126.32,32585,31788
04/24/2026,08:45,7126.39,7128.77,7122.15,7123.70,24749,30913
04/24/2026,08:50,7123.89,7127.46,7121.15,7126.99,27256,25034
04/24/2026,08:55,7127.30,7128.71,7117.07,7117.59,22484,22172
04/24/2026,09:00,7118.07,7123.73,7112.82,7123.45,20971,21344
04/24/2026,09:05,7123.25,7124.09,7114.61,7119.50,22924,23388
04/24/2026,09:10,7119.86,7126.41,7117.06,7123.90,20460,21181
04/24/2026,09:15,7123.90,7129.99,7121.15,7124.06,22800,21544
04/24/2026,09:20,7123.98,7129.16,7122.33,7127.72,17798,17175
04/24/2026,09:25,7127.62,7130.05,7123.76,7127.67,16478,15715
04/24/2026,09:30,7127.40,7127.40,7118.28,7121.08,13737,19559
04/24/2026,09:35,7121.50,7125.58,7118.27,7124.28,17153,17317
04/24/2026,09:40,7124.24,7131.79,7122.50,7129.52,19394,15208
04/24/2026,09:45,7129.57,7133.96,7129.15,7133.54,19246,15232
04/24/2026,09:50,7133.59,7137.97,7130.94,7135.58,25176,18205
04/24/2026,09:55,7135.25,7136.65,7132.89,7134.85,16786,14536
04/24/2026,10:00,7134.78,7139.65,7134.78,7138.05,16399,17594
04/24/2026,10:05,7137.91,7140.39,7136.81,7138.64,17164,16558
04/24/2026,10:10,7138.78,7139.77,7135.82,7139.17,18011,17827
04/24/2026,10:15,7139.08,7142.14,7139.08,7141.01,14647,14874
04/24/2026,10:20,7141.22,7141.97,7139.19,7140.14,16965,15806
04/24/2026,10:25,7140.17,7145.17,7138.82,7144.47,16101,13349
04/24/2026,10:30,7144.23,7144.23,7140.20,7142.31,13820,15025
04/24/2026,10:35,7142.56,7145.55,7141.83,7143.31,16141,14057
04/24/2026,10:40,7143.32,7144.27,7139.71,7140.70,13933,12570
04/24/2026,10:45,7140.75,7157.91,7140.27,7156.18,19203,10682
04/24/2026,10:50,7157.05,7163.73,7151.29,7156.75,22413,18912
04/24/2026,10:55,7156.67,7164.12,7156.67,7163.19,17134,14496
04/24/2026,11:00,7163.44,7164.45,7160.09,7161.90,12742,13458
04/24/2026,11:05,7161.87,7162.79,7158.72,7162.14,14086,12746
04/24/2026,11:10,7162.17,7163.43,7154.59,7156.04,11150,16178
04/24/2026,11:15,7156.12,7161.54,7155.55,7157.72,11457,11087
04/24/2026,11:20,7157.68,7157.86,7154.25,7156.78,11380,11323
04/24/2026,11:25,7157.07,7158.97,7156.45,7158.24,11856,11526
04/24/2026,11:30,7158.28,7159.90,7155.80,7156.57,9278,14440
04/24/2026,11:35,7156.47,7162.46,7156.47,7160.76,10513,13527
04/24/2026,11:40,7160.78,7161.12,7157.64,7158.20,11036,10272
04/24/2026,11:45,7158.33,7158.58,7152.36,7154.83,10222,10066
04/24/2026,11:50,7154.94,7157.27,7154.13,7155.97,12255,9862
04/24/2026,11:55,7155.80,7159.41,7155.80,7157.96,10737,9192
04/24/2026,12:00,7157.89,7160.98,7157.41,7159.93,9638,10243
04/24/2026,12:05,7159.87,7161.66,7159.16,7159.76,11107,11910
04/24/2026,12:10,7159.63,7160.23,7157.08,7157.55,10261,13395
04/24/2026,12:15,7157.59,7159.77,7156.66,7157.54,9952,9880
04/24/2026,12:20,7157.54,7157.72,7154.66,7154.78,8807,11835
04/24/2026,12:25,7154.87,7155.34,7150.38,7154.98,10965,12057
04/24/2026,12:30,7155.09,7156.60,7153.88,7153.88,8638,11959
04/24/2026,12:35,7153.84,7155.15,7151.47,7154.63,10869,10143
04/24/2026,12:40,7154.59,7159.09,7154.13,7155.68,10529,9928
04/24/2026,12:45,7155.74,7159.38,7155.70,7159.27,9983,9498
04/24/2026,12:50,7159.22,7160.01,7158.02,7158.35,9033,9353
04/24/2026,12:55,7158.22,7167.23,7157.80,7163.02,12831,10088
04/24/2026,13:00,7162.89,7163.87,7160.20,7160.58,11264,10227
04/24/2026,13:05,7160.58,7161.48,7158.61,7159.61,11500,10668
04/24/2026,13:10,7159.58,7161.24,7156.68,7160.52,10361,11293
04/24/2026,13:15,7160.58,7161.12,7157.61,7158.64,10058,9886
04/24/2026,13:20,7158.70,7159.49,7154.51,7156.16,9343,11146
04/24/2026,13:25,7156.22,7156.22,7153.52,7156.01,10050,9927
04/24/2026,13:30,7155.98,7158.01,7153.75,7153.95,9852,10932
04/24/2026,13:35,7153.88,7158.43,7153.62,7158.25,11791,9577
04/24/2026,13:40,7158.17,7159.50,7157.16,7158.50,10366,10413
04/24/2026,13:45,7158.80,7160.11,7156.24,7157.34,10644,9921
04/24/2026,13:50,7157.41,7158.37,7155.31,7156.63,10984,12445
04/24/2026,13:55,7156.64,7158.88,7155.67,7157.21,11240,11871
04/24/2026,14:00,7157.16,7159.77,7156.75,7159.61,10708,10650
04/24/2026,14:05,7159.58,7162.20,7159.58,7161.09,13611,13490
04/24/2026,14:10,7161.05,7165.33,7160.67,7165.07,16158,11733
04/24/2026,14:15,7165.07,7167.53,7164.89,7166.49,12415,12352
04/24/2026,14:20,7166.34,7168.59,7165.72,7166.64,14010,12874
04/24/2026,14:25,7166.56,7166.59,7161.71,7162.09,12869,15212
04/24/2026,14:30,7162.08,7162.57,7159.50,7161.68,16634,13219
04/24/2026,14:35,7161.52,7162.15,7158.54,7160.76,16629,22418
04/24/2026,14:40,7160.71,7160.71,7158.38,7160.40,19539,18799
04/24/2026,14:45,7160.20,7163.11,7159.98,7161.64,20585,18953
04/24/2026,14:50,7161.56,7161.88,7159.00,7161.88,23691,24449
04/24/2026,14:55,7161.94,7164.96,7159.21,7164.96,37308,45833
04/24/2026,15:00,7164.80,7167.66,7162.93,7165.07,713502,112729
04/27/2026,08:35,7152.72,7165.63,7151.84,7160.86,42155,157864
04/27/2026,08:40,7160.44,7166.96,7159.78,7166.75,30820,27992
04/27/2026,08:45,7166.93,7167.70,7160.05,7160.25,26537,23972
04/27/2026,08:50,7160.39,7161.00,7149.95,7150.73,27275,29541
04/27/2026,08:55,7150.85,7164.46,7148.42,7164.46,28067,26384
04/27/2026,09:00,7164.14,7166.71,7162.62,7164.93,23083,18776
04/27/2026,09:05,7163.87,7165.81,7160.87,7162.55,22613,21691
04/27/2026,09:10,7162.34,7165.43,7160.72,7160.72,19320,17621
04/27/2026,09:15,7160.80,7164.16,7157.80,7162.18,16890,17340
04/27/2026,09:20,7162.18,7162.51,7157.12,7157.65,17333,17859
04/27/2026,09:25,7157.41,7160.23,7156.51,7159.94,14860,16838
04/27/2026,09:30,7159.93,7161.66,7157.55,7157.55,14887,18174
04/27/2026,09:35,7157.36,7157.68,7153.74,7157.51,19623,17881
04/27/2026,09:40,7157.66,7166.97,7157.11,7163.23,17796,16559
04/27/2026,09:45,7163.44,7164.46,7159.17,7163.49,13119,13432
04/27/2026,09:50,7163.59,7163.95,7158.99,7161.07,12631,13687
04/27/2026,09:55,7160.89,7162.73,7156.81,7158.97,12454,13993
04/27/2026,10:00,7159.27,7160.85,7157.02,7159.97,12998,13188
04/27/2026,10:05,7160.14,7161.44,7152.30,7152.32,10726,15811
04/27/2026,10:10,7152.44,7155.61,7151.17,7153.86,13867,13033
04/27/2026,10:15,7153.97,7155.29,7151.79,7152.16,9418,12335
04/27/2026,10:20,7152.28,7155.55,7150.74,7151.49,11275,12393
04/27/2026,10:25,7151.51,7152.65,7146.72,7148.54,11694,13095
04/27/2026,10:30,7148.43,7153.26,7147.36,7152.96,12512,10723
04/27/2026,10:35,7153.02,7155.37,7151.13,7153.15,11973,11384
04/27/2026,10:40,7153.21,7154.31,7151.87,7153.94,11111,11823
04/27/2026,10:45,7153.83,7157.12,7152.87,7155.96,11440,10656
04/27/2026,10:50,7155.97,7157.65,7154.41,7154.44,10451,11859
04/27/2026,10:55,7154.39,7156.06,7153.85,7155.38,10379,10267
04/27/2026,11:00,7155.45,7157.96,7154.92,7157.14,10890,9333
04/27/2026,11:05,7157.78,7159.40,7155.39,7158.77,11816,11437
04/27/2026,11:10,7158.66,7162.00,7158.66,7160.90,10981,10062
04/27/2026,11:15,7160.97,7163.62,7160.44,7163.09,10770,9618
04/27/2026,11:20,7163.11,7164.68,7162.85,7163.96,10328,9915
04/27/2026,11:25,7163.92,7164.13,7160.72,7161.53,8162,10135
04/27/2026,11:30,7161.59,7163.85,7161.59,7162.42,8797,7477
04/27/2026,11:35,7162.50,7165.79,7162.50,7165.21,12691,9830
04/27/2026,11:40,7165.26,7167.51,7164.85,7166.94,12143,10754
04/27/2026,11:45,7167.04,7167.16,7164.78,7165.14,10288,11112
04/27/2026,11:50,7165.14,7167.02,7164.65,7166.38,11912,9281
04/27/2026,11:55,7166.17,7166.17,7164.04,7164.37,10202,9825
04/27/2026,12:00,7164.38,7165.42,7162.13,7165.33,9874,7944
04/27/2026,12:05,7165.39,7167.62,7165.39,7166.24,11029,10434
04/27/2026,12:10,7166.19,7166.65,7164.67,7165.97,8854,10312
04/27/2026,12:15,7165.99,7167.47,7164.52,7167.47,11124,9116
04/27/2026,12:20,7167.47,7167.93,7162.68,7165.03,9183,11223
04/27/2026,12:25,7165.12,7170.03,7164.13,7167.56,10647,9713
04/27/2026,12:30,7167.57,7170.34,7167.19,7169.81,11507,8125
04/27/2026,12:35,7169.67,7175.76,7169.39,7175.76,13650,16449
04/27/2026,12:40,7175.77,7175.84,7170.84,7170.93,8018,12868
04/27/2026,12:45,7171.02,7172.36,7170.52,7171.90,10544,8969
04/27/2026,12:50,7172.09,7173.17,7171.24,7172.86,11506,9226
04/27/2026,12:55,7172.77,7174.06,7170.12,7171.07,10110,9220
04/27/2026,13:00,7171.04,7172.87,7170.71,7172.61,10573,8383
04/27/2026,13:05,7172.49,7173.86,7171.13,7172.74,11041,9916
04/27/2026,13:10,7172.79,7174.09,7172.01,7173.33,10007,9353
04/27/2026,13:15,7173.33,7174.80,7172.82,7174.54,10854,8382
04/27/2026,13:20,7174.33,7176.12,7173.82,7175.61,9926,7458
04/27/2026,13:25,7175.63,7175.70,7174.31,7175.01,10034,9211
04/27/2026,13:30,7174.99,7175.46,7173.50,7174.62,9594,10070
04/27/2026,13:35,7174.62,7175.92,7174.11,7174.91,9227,10318
04/27/2026,13:40,7174.93,7175.66,7174.26,7175.24,11382,9766
04/27/2026,13:45,7175.21,7175.59,7172.39,7172.72,9690,11712
04/27/2026,13:50,7172.74,7173.93,7170.70,7173.83,12358,9513
04/27/2026,13:55,7173.75,7175.01,7172.09,7172.54,10654,9949
04/27/2026,14:00,7172.35,7174.29,7172.26,7172.26,10312,14822
04/27/2026,14:05,7172.10,7174.52,7171.83,7173.15,13617,12981
04/27/2026,14:10,7173.10,7173.43,7170.61,7171.92,13121,12913
04/27/2026,14:15,7171.90,7173.86,7170.80,7173.31,12295,11243
04/27/2026,14:20,7173.30,7175.72,7173.17,7175.48,16433,13109
04/27/2026,14:25,7175.13,7175.66,7173.73,7174.87,13977,16094
04/27/2026,14:30,7174.85,7175.78,7174.13,7174.79,16691,16647
04/27/2026,14:35,7174.86,7176.28,7174.01,7174.44,19790,21243
04/27/2026,14:40,7174.64,7176.08,7172.28,7174.82,19065,16584
04/27/2026,14:45,7174.83,7175.69,7173.63,7175.08,17326,19195
04/27/2026,14:50,7175.08,7178.52,7174.89,7178.49,24145,21694
04/27/2026,14:55,7178.54,7178.74,7174.93,7174.93,35445,45483
04/27/2026,15:00,7175.04,7176.38,7173.32,7173.95,96235,800324
04/28/2026,08:35,7133.74,7140.48,7129.36,7138.15,165325,44012
04/28/2026,08:40,7138.53,7145.25,7138.53,7144.11,32102,27098
04/28/2026,08:45,7143.52,7152.52,7142.54,7147.59,28184,23241
04/28/2026,08:50,7147.31,7148.97,7144.10,7145.45,25221,25875
04/28/2026,08:55,7145.42,7146.73,7138.25,7139.22,18015,21786
04/28/2026,09:00,7139.13,7141.35,7132.52,7139.45,20473,17878
04/28/2026,09:05,7138.72,7141.39,7134.85,7137.34,20204,25676
04/28/2026,09:10,7137.11,7146.38,7136.93,7145.00,19336,18453
04/28/2026,09:15,7145.17,7145.40,7138.92,7139.93,16483,17099
04/28/2026,09:20,7139.94,7141.48,7134.58,7136.76,17567,19670
04/28/2026,09:25,7136.96,7139.68,7134.58,7136.33,18408,17521
04/28/2026,09:30,7136.46,7139.50,7133.15,7135.13,17604,20693
04/28/2026,09:35,7135.18,7138.33,7131.13,7131.38,15580,18528
04/28/2026,09:40,7131.67,7131.67,7118.97,7122.85,17186,24466
04/28/2026,09:45,7123.31,7129.22,7119.48,7127.61,19916,19459
04/28/2026,09:50,7127.62,7128.94,7120.99,7123.98,15382,20296
04/28/2026,09:55,7123.79,7123.79,7115.17,7118.81,17581,21948
04/28/2026,10:00,7119.04,7128.24,7116.03,7127.99,17879,17304
04/28/2026,10:05,7128.19,7133.55,7127.87,7128.92,17144,15533
04/28/2026,10:10,7128.85,7130.55,7121.95,7123.88,14081,15885
04/28/2026,10:15,7123.97,7130.30,7123.24,7130.10,15472,12610
04/28/2026,10:20,7129.90,7130.80,7125.29,7129.45,11479,13803
04/28/2026,10:25,7129.37,7129.61,7122.14,7125.56,12010,13549
04/28/2026,10:30,7125.60,7125.60,7120.98,7122.07,9547,13267
04/28/2026,10:35,7122.16,7122.20,7117.54,7120.57,12375,12886
04/28/2026,10:40,7120.18,7124.57,7117.61,7122.41,10906,11773
04/28/2026,10:45,7122.06,7124.02,7120.21,7120.98,10116,12202
04/28/2026,10:50,7120.95,7122.44,7116.94,7118.33,9710,12265
04/28/2026,10:55,7118.35,7121.79,7118.35,7121.54,10502,9228
04/28/2026,11:00,7121.55,7122.96,7118.46,7122.71,9634,10904
04/28/2026,11:05,7122.77,7125.74,7121.07,7124.47,11389,10733
04/28/2026,11:10,7124.49,7127.76,7124.38,7126.02,11103,9488
04/28/2026,11:15,7125.97,7127.68,7123.95,7127.63,9847,9458
04/28/2026,11:20,7127.74,7127.95,7124.45,7126.77,9157,10247
04/28/2026,11:25,7126.86,7129.09,7126.37,7128.08,10684,8128
04/28/2026,11:30,7128.22,7129.12,7126.01,7126.73,9081,8402
04/28/2026,11:35,7126.81,7128.04,7121.79,7121.79,8604,11466
04/28/2026,11:40,7121.66,7122.36,7119.12,7120.03,9673,9871
04/28/2026,11:45,7120.19,7121.61,7117.50,7118.64,7756,9214
04/28/2026,11:50,7118.63,7120.99,7117.86,7120.76,9207,8674
04/28/2026,11:55,7120.73,7126.94,7118.79,7125.93,9739,9883
04/28/2026,12:00,7125.96,7126.74,7122.58,7124.83,9284,10449
04/28/2026,12:05,7124.79,7126.40,7119.22,7119.73,7304,11665
04/28/2026,12:10,7119.85,7122.02,7117.72,7122.02,9666,7829
04/28/2026,12:15,7121.86,7123.32,7119.77,7122.70,8877,7979
04/28/2026,12:20,7122.75,7123.30,7118.97,7119.98,7865,8292
04/28/2026,12:25,7120.07,7122.11,7119.72,7122.03,7762,7864
04/28/2026,12:30,7122.05,7126.59,7121.86,7124.71,12928,8741
04/28/2026,12:35,7124.71,7128.16,7124.71,7128.16,11283,9581
04/28/2026,12:40,7128.22,7131.02,7128.22,7129.77,11611,8627
04/28/2026,12:45,7129.76,7132.80,7128.80,7130.86,8458,9050
04/28/2026,12:50,7130.83,7132.61,7130.60,7130.81,9413,9061
04/28/2026,12:55,7130.72,7132.45,7129.37,7131.67,10362,10357
04/28/2026,13:00,7131.52,7134.40,7131.34,7133.57,9465,9118
04/28/2026,13:05,7133.61,7134.67,7131.78,7132.08,9684,10394
04/28/2026,13:10,7132.11,7134.03,7130.81,7133.16,10534,13216
04/28/2026,13:15,7133.13,7134.44,7131.83,7133.93,10270,8741
04/28/2026,13:20,7133.85,7137.98,7133.78,7137.40,11568,10413
04/28/2026,13:25,7137.45,7139.22,7135.41,7137.47,11290,11505
04/28/2026,13:30,7137.45,7138.12,7136.01,7137.20,11018,9784
04/28/2026,13:35,7137.08,7137.11,7132.84,7134.04,11605,13609
04/28/2026,13:40,7134.07,7134.38,7131.83,7134.31,9171,11208
04/28/2026,13:45,7134.20,7137.31,7133.97,7137.31,10582,9257
04/28/2026,13:50,7137.32,7137.77,7135.87,7136.94,9901,10132
04/28/2026,13:55,7136.91,7139.25,7136.39,7138.92,11388,8974
04/28/2026,14:00,7138.85,7139.37,7136.10,7138.68,11345,10501
04/28/2026,14:05,7138.70,7140.22,7137.83,7139.38,12709,11989
04/28/2026,14:10,7139.63,7143.18,7139.61,7142.88,12034,11833
04/28/2026,14:15,7142.87,7144.96,7141.69,7142.39,12893,13232
04/28/2026,14:20,7142.47,7142.55,7138.78,7139.67,13655,16701
04/28/2026,14:25,7139.51,7141.70,7137.62,7139.90,14539,14552
04/28/2026,14:30,7140.03,7140.80,7138.62,7139.22,14435,16384
04/28/2026,14:35,7139.39,7139.70,7135.43,7135.55,16674,20974
04/28/2026,14:40,7135.66,7138.61,7135.45,7138.61,18507,16299
04/28/2026,14:45,7138.52,7141.12,7138.48,7139.37,18083,18252
04/28/2026,14:50,7139.43,7140.68,7138.58,7140.39,19415,23105
04/28/2026,14:55,7140.37,7142.84,7137.12,7139.38,35087,42740
04/28/2026,15:00,7139.46,7141.69,7137.40,7138.77,120672,735602
04/29/2026,08:35,7131.61,7135.75,7122.96,7125.36,37902,124125
04/29/2026,08:40,7125.23,7130.68,7123.20,7129.58,29664,27282
04/29/2026,08:45,7129.63,7131.22,7123.60,7123.60,24326,26136
04/29/2026,08:50,7123.49,7125.36,7119.54,7122.91,23745,27165
04/29/2026,08:55,7123.01,7131.03,7122.78,7130.00,22815,21814
04/29/2026,09:00,7130.15,7133.19,7129.09,7131.93,22334,19843
04/29/2026,09:05,7131.96,7131.96,7125.63,7130.23,22943,23831
04/29/2026,09:10,7130.29,7131.68,7128.21,7131.41,20837,21157
04/29/2026,09:15,7131.29,7136.19,7130.05,7135.66,21795,19597
04/29/2026,09:20,7135.70,7136.68,7132.80,7133.61,19540,20459
04/29/2026,09:25,7133.34,7137.36,7132.33,7137.10,19335,16507
04/29/2026,09:30,7137.10,7140.61,7136.66,7138.32,19066,18432
04/29/2026,09:35,7138.36,7142.88,7136.01,7142.46,21289,17851
04/29/2026,09:40,7142.50,7145.63,7141.68,7142.34,15627,20028
04/29/2026,09:45,7142.31,7142.42,7139.57,7142.31,16353,17016
04/29/2026,09:50,7142.25,7143.07,7138.24,7138.40,13357,17383
04/29/2026,09:55,7138.31,7140.13,7137.22,7139.44,15733,15617
04/29/2026,10:00,7139.37,7139.56,7137.01,7137.76,17190,16243
04/29/2026,10:05,7137.99,7138.39,7132.86,7134.34,16150,18424
04/29/2026,10:10,7134.26,7135.54,7129.33,7129.35,13145,16935
04/29/2026,10:15,7129.26,7129.95,7124.76,7125.55,14648,16290
04/29/2026,10:20,7125.47,7131.61,7124.25,7129.64,15961,12520
04/29/2026,10:25,7129.85,7132.40,7129.29,7131.55,14383,13099
04/29/2026,10:30,7131.53,7134.05,7129.79,7132.57,13504,13557
04/29/2026,10:35,7132.34,7134.45,7129.92,7131.81,15589,14254
04/29/2026,10:40,7131.91,7133.32,7129.18,7130.14,13315,12810
04/29/2026,10:45,7130.24,7130.90,7127.25,7128.92,11046,11875
04/29/2026,10:50,7128.87,7133.11,7128.73,7132.02,12145,9900
04/29/2026,10:55,7131.89,7133.21,7116.16,7117.85,12700,19989
04/29/2026,11:00,7118.20,7124.29,7115.99,7123.59,14514,12047
04/29/2026,11:05,7123.64,7127.29,7122.72,7127.29,17081,11322
04/29/2026,11:10,7127.23,7129.83,7125.91,7127.68,9421,11923
04/29/2026,11:15,7127.60,7130.23,7125.64,7125.86,8752,10799
04/29/2026,11:20,7125.67,7128.21,7121.32,7121.99,10637,12003
04/29/2026,11:25,7121.75,7126.18,7121.36,7125.33,11737,10430
04/29/2026,11:30,7125.31,7126.14,7120.16,7120.56,9784,11718
04/29/2026,11:35,7120.49,7120.49,7112.67,7113.51,12138,13537
04/29/2026,11:40,7113.66,7117.93,7113.02,7117.43,12815,10991
04/29/2026,11:45,7117.62,7121.86,7117.62,7120.67,12397,9866
04/29/2026,11:50,7120.69,7122.13,7119.13,7121.57,11407,8975
04/29/2026,11:55,7121.43,7123.20,7119.92,7121.01,9289,9900
04/29/2026,12:00,7120.98,7122.03,7117.27,7119.54,9006,11044
04/29/2026,12:05,7119.62,7120.41,7115.82,7117.84,9959,10788
04/29/2026,12:10,7118.10,7120.88,7117.53,7119.80,8982,8374
04/29/2026,12:15,7119.92,7121.72,7118.35,7119.68,9064,9090
04/29/2026,12:20,7119.61,7121.23,7117.69,7119.79,8764,9148
04/29/2026,12:25,7119.56,7123.92,7119.56,7120.38,9920,9707
04/29/2026,12:30,7120.25,7121.97,7118.19,7121.95,8644,8299
04/29/2026,12:35,7122.12,7125.36,7121.66,7122.92,9456,11775
04/29/2026,12:40,7122.97,7124.36,7122.18,7123.80,10221,11740
04/29/2026,12:45,7123.80,7124.16,7121.22,7123.47,11030,11656
04/29/2026,12:50,7123.56,7129.67,7122.76,7127.85,9959,10093
04/29/2026,12:55,7127.88,7130.36,7126.57,7126.83,11981,12669
04/29/2026,13:00,7126.89,7128.73,7125.90,7128.73,10275,8970
04/29/2026,13:05,7128.79,7129.47,7116.93,7117.50,11937,13890
04/29/2026,13:10,7117.36,7120.64,7110.59,7111.15,12174,15153
04/29/2026,13:15,7111.14,7114.87,7108.21,7114.07,14219,12419
04/29/2026,13:20,7113.96,7122.02,7113.17,7118.92,15003,16200
04/29/2026,13:25,7118.88,7121.85,7117.83,7118.60,12504,12534
04/29/2026,13:30,7118.67,7118.67,7114.72,7115.81,10883,12128
04/29/2026,13:35,7115.74,7116.08,7110.61,7113.49,10088,16527
04/29/2026,13:40,7113.41,7124.16,7113.29,7116.89,16441,14788
04/29/2026,13:45,7116.92,7117.12,7109.95,7110.04,12165,14587
04/29/2026,13:50,7110.16,7118.32,7107.86,7118.01,15323,12664
04/29/2026,13:55,7118.01,7122.92,7118.01,7119.35,13004,15304
04/29/2026,14:00,7119.30,7129.52,7118.89,7129.10,16788,13638
04/29/2026,14:05,7128.98,7130.94,7126.14,7127.08,16191,16913
04/29/2026,14:10,7127.08,7128.02,7123.50,7127.54,14672,16841
04/29/2026,14:15,7127.60,7136.05,7126.83,7135.86,15991,12609
04/29/2026,14:20,7135.74,7138.60,7134.32,7136.16,14288,16481
04/29/2026,14:25,7136.13,7136.69,7132.63,7135.56,21488,16141
04/29/2026,14:30,7135.55,7136.29,7132.01,7132.19,17397,19853
04/29/2026,14:35,7131.97,7132.12,7124.16,7126.68,21864,26332
04/29/2026,14:40,7126.78,7133.22,7125.69,7132.81,25485,20804
04/29/2026,14:45,7132.78,7133.52,7127.90,7128.45,17591,23398
04/29/2026,14:50,7128.55,7132.01,7128.51,7130.55,27601,23087
04/29/2026,14:55,7130.44,7133.51,7127.30,7133.45,47484,49282
04/29/2026,15:00,7133.26,7138.55,7128.99,7136.12,138230,687225
04/30/2026,08:35,7161.75,7170.52,7151.53,7152.20,144994,62405
04/30/2026,08:40,7151.66,7154.43,7141.71,7141.87,30220,38257
04/30/2026,08:45,7141.49,7153.06,7136.51,7152.53,30037,27954
04/30/2026,08:50,7152.43,7154.95,7142.81,7148.97,30076,25450
04/30/2026,08:55,7149.10,7151.81,7137.65,7137.73,25893,25253
04/30/2026,09:00,7137.34,7138.15,7130.33,7135.83,25808,25459
04/30/2026,09:05,7136.15,7144.76,7135.23,7140.43,27752,24595
04/30/2026,09:10,7140.54,7144.94,7129.73,7133.88,24930,24438
04/30/2026,09:15,7133.78,7141.69,7130.77,7138.17,25291,22507
04/30/2026,09:20,7138.13,7138.35,7126.15,7137.83,29179,26388
04/30/2026,09:25,7137.47,7146.00,7137.41,7141.30,20564,21858
04/30/2026,09:30,7141.27,7142.90,7134.84,7142.48,21210,23024
04/30/2026,09:35,7142.18,7150.30,7137.61,7139.37,25798,20948
04/30/2026,09:40,7140.52,7142.37,7134.23,7135.01,21921,23533
04/30/2026,09:45,7134.91,7146.08,7134.91,7144.89,20941,21482
04/30/2026,09:50,7144.80,7153.72,7144.80,7150.61,19175,17414
04/30/2026,09:55,7150.31,7161.97,7149.09,7160.47,19588,15047
04/30/2026,10:00,7160.24,7164.89,7160.03,7162.19,17151,16616
04/30/2026,10:05,7162.09,7167.94,7160.80,7163.11,20362,16950
04/30/2026,10:10,7162.64,7166.84,7158.14,7166.84,16861,19096
04/30/2026,10:15,7167.03,7168.75,7162.65,7166.67,14725,17468
04/30/2026,10:20,7166.98,7167.80,7163.11,7164.75,16992,16044
04/30/2026,10:25,7164.71,7165.54,7161.45,7165.11,14677,16673
04/30/2026,10:30,7165.29,7168.92,7164.59,7167.52,15547,15279
04/30/2026,10:35,7167.12,7172.37,7166.96,7167.86,16051,16190
04/30/2026,10:40,7167.54,7167.54,7161.34,7162.65,13033,17000
04/30/2026,10:45,7162.53,7163.37,7160.30,7162.36,12785,12857
04/30/2026,10:50,7161.75,7163.51,7157.29,7163.51,13726,12064
04/30/2026,10:55,7163.64,7170.24,7163.21,7169.63,13763,13082
04/30/2026,11:00,7169.69,7173.07,7168.55,7168.71,12227,12419
04/30/2026,11:05,7168.59,7169.67,7163.79,7168.67,12040,10896
04/30/2026,11:10,7168.56,7172.36,7168.53,7170.15,12453,11548
04/30/2026,11:15,7170.17,7176.91,7169.35,7176.61,12743,10652
04/30/2026,11:20,7176.61,7177.07,7172.19,7175.33,12769,10599
04/30/2026,11:25,7175.09,7176.22,7171.87,7171.87,9371,11085
04/30/2026,11:30,7171.93,7174.67,7170.46,7174.67,12081,12185
04/30/2026,11:35,7174.56,7176.14,7173.06,7173.37,10803,11186
04/30/2026,11:40,7173.25,7174.67,7171.95,7174.56,11942,11513
04/30/2026,11:45,7174.61,7174.89,7169.98,7170.21,11615,15121
04/30/2026,11:50,7170.21,7171.37,7167.52,7170.71,11028,12556
04/30/2026,11:55,7170.69,7171.00,7164.44,7166.52,9424,13328
04/30/2026,12:00,7166.51,7166.79,7162.16,7166.09,10080,12381
04/30/2026,12:05,7166.21,7174.64,7166.17,7172.23,14368,11170
04/30/2026,12:10,7172.33,7175.52,7171.27,7175.16,11204,9600
04/30/2026,12:15,7175.27,7179.41,7174.51,7178.69,12065,12353
04/30/2026,12:20,7178.62,7178.62,7174.84,7177.39,10960,10117
04/30/2026,12:25,7176.94,7180.48,7176.06,7180.23,12691,11260
04/30/2026,12:30,7180.06,7181.39,7178.25,7181.37,9997,10443
