ndate,ntime,symbol,price,data,source,hmm_state,hmm_label
20260706,701,SPX,7483.24,"[{""strike"": 7385, ""cg"": 16496073.61, ""pg"": -69721269.05, ""total"": -53225195.44, ""coi"": 309, ""poi"": 1306, ""pvol"": 502, ""abs"": 86217342.66, ""pcmag"": -4.23, ""cotm"": -1.31, ""potm"": 1.31, ""net"": -53225195.44}, {""strike"": 7390, ""cg"": 11000565.98, ""pg"": -48437976, ""total"": -37437410.02, ""coi"": 186, ""poi"": 819, ""pvol"": 395, ""abs"": 59438541.98, ""pcmag"": -4.4, ""cotm"": -1.25, ""potm"": 1.25, ""net"": -37437410.02}, {""strike"": 7395, ""cg"": 7638675.59, ""pg"": -47478319.86, ""total"": -39839644.27, ""coi"": 116, ""poi"": 721, ""cvol"": 35, ""pvol"": 540, ""abs"": 55116995.45, ""pcmag"": -6.22, ""cotm"": -1.18, ""potm"": 1.18, ""net"": -39839644.27}, {""strike"": 7400, ""cg"": 32329250.2, ""pg"": -152482631.35, ""total"": -120153381.15, ""coi"": 441, ""poi"": 2080, ""cvol"": 16, ""pvol"": 2080, ""abs"": 184811881.55, ""pcmag"": -4.72, ""cotm"": -1.11, ""potm"": 1.11, ""net"": -120153381.15}, {""strike"": 7405, ""cg"": 9913156.35, ""pg"": -61035549.45, ""total"": -51122393.1, ""coi"": 121, ""poi"": 745, ""cvol"": 35, ""pvol"": 502, ""abs"": 70948705.8, ""pcmag"": -6.16, ""cotm"": -1.05, ""potm"": 1.05, ""net"": -51122393.1}, {""strike"": 7410, ""cg"": 26663577.11, ""pg"": -76520813.77, ""total"": -49857236.66, ""coi"": 292, ""poi"": 838, ""cvol"": 50, ""pvol"": 861, ""abs"": 103184390.88, ""pcmag"": -2.87, ""cotm"": -0.98, ""potm"": 0.98, ""net"": -49857236.66}, {""strike"": 7415, ""cg"": 30205502.58, ""pg"": -83192259.64, ""total"": -52986757.06, ""coi"": 297, ""poi"": 818, ""cvol"": 96, ""pvol"": 985, ""abs"": 113397762.22, ""pcmag"": -2.75, ""cotm"": -0.91, ""potm"": 0.91, ""net"": -52986757.06}, {""strike"": 7420, ""cg"": 40937812.92, ""pg"": -214267828.61, ""total"": -173330015.69, ""coi"": 359, ""poi"": 1879, ""cvol"": 3, ""pvol"": 1200, ""abs"": 255205641.53, ""pcmag"": -5.23, ""cotm"": -0.84, ""potm"": 0.85, ""net"": -173330015.69}, {""strike"": 7425, ""cg"": 37769714.59, ""pg"": -369913522.28, ""total"": -332143807.69, ""coi"": 296, ""poi"": 2899, ""cvol"": 34, ""pvol"": 1519, ""abs"": 407683236.87, ""pcmag"": -9.79, ""cotm"": -0.78, ""potm"": 0.78, ""net"": -332143807.69}, {""strike"": 7430, ""cg"": 36306419.18, ""pg"": -365342241.64, ""total"": -329035822.46, ""coi"": 255, ""poi"": 2566, ""cvol"": 94, ""pvol"": 1669, ""abs"": 401648660.82, ""pcmag"": -10.06, ""cotm"": -0.71, ""potm"": 0.71, ""net"": -329035822.46}, {""strike"": 7435, ""cg"": 34534359.61, ""pg"": -142434340.31, ""total"": -107899980.7, ""coi"": 217, ""poi"": 895, ""cvol"": 96, ""pvol"": 1430, ""abs"": 176968699.92, ""pcmag"": -4.12, ""cotm"": -0.64, ""potm"": 0.64, ""net"": -107899980.7}, {""strike"": 7440, ""cg"": 59917792.22, ""pg"": -174775043.79, ""total"": -114857251.57, ""coi"": 337, ""poi"": 983, ""cvol"": 71, ""pvol"": 2053, ""abs"": 234692836.01, ""pcmag"": -2.92, ""cotm"": -0.58, ""potm"": 0.58, ""net"": -114857251.57}, {""strike"": 7445, ""cg"": 80417119.18, ""pg"": -234913062.42, ""total"": -154495943.24, ""coi"": 406, ""poi"": 1186, ""cvol"": 11, ""pvol"": 1313, ""abs"": 315330181.6, ""pcmag"": -2.92, ""cotm"": -0.51, ""potm"": 0.51, ""net"": -154495943.24}, {""strike"": 7450, ""cg"": 501327828.42, ""pg"": -792115605.77, ""total"": -290787777.35, ""coi"": 2274, ""poi"": 3593, ""cvol"": 217, ""pvol"": 3867, ""abs"": 1293443434.19, ""pcmag"": -1.58, ""cotm"": -0.44, ""potm"": 0.44, ""net"": -290787777.35}, {""strike"": 7455, ""cg"": 151288352.61, ""pg"": -211362333.79, ""total"": -60073981.18, ""coi"": 617, ""poi"": 862, ""cvol"": 98, ""pvol"": 1218, ""abs"": 362650686.4, ""pcmag"": -1.4, ""cotm"": -0.38, ""potm"": 0.38, ""net"": -60073981.18}, {""strike"": 7460, ""cg"": 380478808.72, ""pg"": -241578169.89, ""total"": 138900638.83, ""coi"": 1397, ""poi"": 887, ""cvol"": 62, ""pvol"": 2456, ""abs"": 622056978.61, ""pcmag"": 1.58, ""cotm"": -0.31, ""potm"": 0.31, ""net"": 138900638.83}, {""strike"": 7465, ""cg"": 150767028.66, ""pg"": -156507657.01, ""total"": -5740628.35, ""coi"": 499, ""poi"": 518, ""cvol"": 184, ""pvol"": 1556, ""abs"": 307274685.67, ""pcmag"": -1.04, ""cotm"": -0.24, ""potm"": 0.24, ""net"": -5740628.35}, {""strike"": 7470, ""cg"": 345826863.14, ""pg"": -529442866.87, ""total"": -183616003.73, ""coi"": 1034, ""poi"": 1583, ""cvol"": 258, ""pvol"": 1641, ""abs"": 875269730.01, ""pcmag"": -1.53, ""cotm"": -0.18, ""potm"": 0.18, ""net"": -183616003.73}, {""strike"": 7475, ""cg"": 793710591.36, ""pg"": -868386669.36, ""total"": -74676078, ""coi"": 2147, ""poi"": 2349, ""cvol"": 306, ""pvol"": 2301, ""abs"": 1662097260.72, ""pcmag"": -1.09, ""cotm"": -0.11, ""potm"": 0.11, ""net"": -74676078}, {""strike"": 7480, ""cg"": 625025785.3, ""pg"": -270259353.28, ""total"": 354766432.02, ""coi"": 1531, ""poi"": 662, ""cvol"": 868, ""pvol"": 3717, ""abs"": 895285138.58, ""pcmag"": 2.31, ""cotm"": -0.04, ""potm"": 0.04, ""net"": 354766432.02}, {""strike"": 7485, ""cg"": 349693196.81, ""pg"": -289246869.57, ""total"": 60446327.24, ""coi"": 781, ""poi"": 646, ""cvol"": 1260, ""pvol"": 2603, ""abs"": 638940066.38, ""pcmag"": 1.21, ""cotm"": 0.02, ""potm"": -0.02, ""net"": 60446327.24}, {""strike"": 7490, ""cg"": 753678639.88, ""pg"": -319462494.45, ""total"": 434216145.43, ""coi"": 1550, ""poi"": 657, ""cvol"": 1062, ""pvol"": 1569, ""abs"": 1073141134.33, ""pcmag"": 2.36, ""cotm"": 0.09, ""potm"": -0.09, ""net"": 434216145.43}, {""strike"": 7495, ""cg"": 587303145.08, ""pg"": -270738848.94, ""total"": 316564296.14, ""coi"": 1115, ""poi"": 514, ""cvol"": 956, ""pvol"": 1550, ""abs"": 858041994.02, ""pcmag"": 2.17, ""cotm"": 0.16, ""potm"": -0.16, ""net"": 316564296.14}, {""strike"": 7500, ""cg"": 1855304437.39, ""pg"": -1247551680.78, ""total"": 607752756.61, ""coi"": 3300, ""poi"": 2219, ""cvol"": 6324, ""pvol"": 2909, ""abs"": 3102856118.17, ""pcmag"": 1.49, ""cotm"": 0.22, ""potm"": -0.22, ""net"": 607752756.61}, {""strike"": 7505, ""cg"": 654580720.09, ""pg"": -268591545.47, ""total"": 385989174.62, ""coi"": 1104, ""poi"": 453, ""cvol"": 3178, ""pvol"": 774, ""abs"": 923172265.56, ""pcmag"": 2.44, ""cotm"": 0.29, ""potm"": -0.29, ""net"": 385989174.62}, {""strike"": 7510, ""cg"": 822593772.23, ""pg"": -250434103.99, ""total"": 572159668.24, ""coi"": 1350, ""poi"": 411, ""cvol"": 2647, ""pvol"": 1066, ""abs"": 1073027876.22, ""pcmag"": 3.28, ""cotm"": 0.36, ""potm"": -0.36, ""net"": 572159668.24}, {""strike"": 7515, ""cg"": 2139785053.18, ""pg"": -167547457.21, ""total"": 1972237595.97, ""coi"": 3461, ""poi"": 271, ""cvol"": 2539, ""pvol"": 650, ""abs"": 2307332510.39, ""pcmag"": 12.77, ""cotm"": 0.42, ""potm"": -0.42, ""net"": 1972237595.97}, {""strike"": 7520, ""cg"": 2977348693.69, ""pg"": -199585197.53, ""total"": 2777763496.16, ""coi"": 4893, ""poi"": 328, ""cvol"": 3806, ""pvol"": 397, ""abs"": 3176933891.22, ""pcmag"": 14.92, ""cotm"": 0.49, ""potm"": -0.49, ""net"": 2777763496.16}, {""strike"": 7525, ""cg"": 1300829522.33, ""pg"": -681053410.75, ""total"": 619776111.58, ""coi"": 2229, ""poi"": 1167, ""cvol"": 3541, ""pvol"": 233, ""abs"": 1981882933.08, ""pcmag"": 1.91, ""cotm"": 0.56, ""potm"": -0.56, ""net"": 619776111.58}, {""strike"": 7530, ""cg"": 902275811.94, ""pg"": -298200511.36, ""total"": 604075300.58, ""coi"": 1646, ""poi"": 544, ""cvol"": 3556, ""pvol"": 158, ""abs"": 1200476323.3, ""pcmag"": 3.03, ""cotm"": 0.62, ""potm"": -0.62, ""net"": 604075300.58}, {""strike"": 7535, ""cg"": 640879289.92, ""pg"": -105397919.07, ""total"": 535481370.85, ""coi"": 1283, ""poi"": 211, ""cvol"": 3258, ""pvol"": 83, ""abs"": 746277208.99, ""pcmag"": 6.08, ""cotm"": 0.69, ""potm"": -0.69, ""net"": 535481370.85}, {""strike"": 7540, ""cg"": 984225946.98, ""pg"": -89070221.45, ""total"": 895155725.53, ""coi"": 2210, ""poi"": 200, ""cvol"": 3308, ""pvol"": 148, ""abs"": 1073296168.43, ""pcmag"": 11.05, ""cotm"": 0.76, ""potm"": -0.76, ""net"": 895155725.53}, {""strike"": 7545, ""cg"": 597281893.17, ""pg"": -44329515.51, ""total"": 552952377.66, ""coi"": 1536, ""poi"": 114, ""cvol"": 3470, ""pvol"": 44, ""abs"": 641611408.68, ""pcmag"": 13.47, ""cotm"": 0.83, ""potm"": -0.83, ""net"": 552952377.66}, {""strike"": 7550, ""cg"": 2027218121.12, ""pg"": -610567669.79, ""total"": 1416650451.33, ""coi"": 6076, ""poi"": 1830, ""cvol"": 6869, ""pvol"": 93, ""abs"": 2637785790.91, ""pcmag"": 3.32, ""cotm"": 0.89, ""potm"": -0.89, ""net"": 1416650451.33}, {""strike"": 7555, ""cg"": 346688536.86, ""pg"": -30823042.84, ""total"": 315865494.02, ""coi"": 1226, ""poi"": 109, ""cvol"": 2402, ""pvol"": 38, ""abs"": 377511579.7, ""pcmag"": 11.25, ""cotm"": 0.96, ""potm"": -0.96, ""net"": 315865494.02}, {""strike"": 7560, ""cg"": 742634958.88, ""pg"": -39496827.43, ""total"": 703138131.45, ""coi"": 3140, ""poi"": 167, ""cvol"": 2949, ""pvol"": 21, ""abs"": 782131786.31, ""pcmag"": 18.8, ""cotm"": 1.03, ""potm"": -1.03, ""net"": 703138131.45}, {""strike"": 7565, ""cg"": 469922086.71, ""pg"": -12641872.03, ""total"": 457280214.68, ""coi"": 2379, ""poi"": 64, ""cvol"": 1375, ""pvol"": 24, ""abs"": 482563958.74, ""pcmag"": 37.17, ""cotm"": 1.09, ""potm"": -1.09, ""net"": 457280214.68}, {""strike"": 7570, ""cg"": 412812072.08, ""pg"": -23015619.68, ""total"": 389796452.4, ""coi"": 2529, ""poi"": 141, ""cvol"": 1053, ""pvol"": 15, ""abs"": 435827691.76, ""pcmag"": 17.94, ""cotm"": 1.16, ""potm"": -1.16, ""net"": 389796452.4}, {""strike"": 7575, ""cg"": 178458959.65, ""pg"": -22695764.74, ""total"": 155763194.91, ""coi"": 1321, ""poi"": 168, ""cvol"": 913, ""pvol"": 3, ""abs"": 201154724.39, ""pcmag"": 7.86, ""cotm"": 1.23, ""potm"": -1.23, ""net"": 155763194.91}, {""strike"": 7580, ""cg"": 168797012.58, ""pg"": -11709740.4, ""total"": 157087272.18, ""coi"": 1528, ""poi"": 106, ""cvol"": 1074, ""pvol"": 2, ""abs"": 180506752.98, ""pcmag"": 14.42, ""cotm"": 1.29, ""potm"": -1.29, ""net"": 157087272.18}]",gex,,
